Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Philippines	3870	182	96	3592	3.629e-5	1.71e-6	60666.6666667	28000	18200	5.7e-4	2.63076923077e-4	1.71e-4	24500	2.24e-4
Indonesia	2956	240	222	2494	1.104e-5	9e-7	80000	36923.0769231	24000	3e-4	1.38461538462e-4	9e-5	14354	5.2e-5
Vietnam	251	0	126	125	2.63e-6	0	1255	502	313.75	1.315e-5	5.26e-6	3.2875e-6	110124	0.001131
Mongolia	16	0	4	12	5.05e-6	0	80	32	20	2.525e-5	1.01e-5	6.3125e-6	NA	NA
Thailand	2369	30	888	1451	3.412e-5	4.3e-7	10000	4615.38461538	3000	1.43333333333e-4	6.61538461538e-5	4.3e-5	71860	0.00103
Syria	19	2	4	13	1.12e-6	1.2e-7	666.666666667	307.692307692	200	4e-5	1.84615384615e-5	1.2e-5	NA	NA
Taiwan	379	5	61	313	1.594e-5	2.1e-7	1666.66666667	769.230769231	500	7e-5	3.23076923077e-5	2.1e-5	40702	0.001709
Pakistan	4263	61	467	3735	2.009e-5	2.9e-7	20333.3333333	9384.61538462	6100	9.66666666667e-5	4.46153846154e-5	2.9e-5	42159	1.91e-4
Myanmar	22	3	0	19	4.1e-7	6e-8	1000	461.538461538	300	2e-5	9.23076923077e-6	6e-6	1246	2.3e-5
United Arab Emirates	2659	12	239	2408	2.7609e-4	1.25e-6	4000	1846.15384615	1200	4.16666666667e-4	1.92307692308e-4	1.25e-4	593095	0.059967
India	5916	178	506	5232	4.37e-6	1.3e-7	59333.3333333	27384.6153846	17800	4.33333333333e-5	2e-5	1.3e-5	167235	1.21e-4
Uzbekistan	545	3	30	512	1.654e-5	9e-8	1000	461.538461538	300	3e-5	1.38461538462e-5	9e-6	NA	NA
Malaysia	4119	65	1487	2567	1.3027e-4	2.06e-6	21666.6666667	10000	6500	6.86666666667e-4	3.16923076923e-4	2.06e-4	58240	0.001799
Sri Lanka	189	7	44	138	8.72e-6	3.2e-7	2333.33333333	1076.92307692	700	1.06666666667e-4	4.92307692308e-5	3.2e-5	3248	1.52e-4
Japan	4257	93	622	3542	3.364e-5	7.4e-7	31000	14307.6923077	9300	2.46666666667e-4	1.13846153846e-4	7.4e-5	55311	4.37e-4
South Korea	10384	200	6776	3408	2.011e-4	3.87e-6	66666.6666667	30769.2307692	20000	0.00129	5.95384615385e-4	3.87e-4	477304	0.00931
