Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Confirmed_daily	Deaths_daily	Confirmed_change	Deaths_change	Tests	Tests_per_capita
Singapore	1189	6	297	886	2.1087e-4	1.06e-6	2000	923.076923077	600	3.53333333333e-4	1.63076923077e-4	1.06e-4	75	1	0	0	39000	0.006666
Jordan	323	5	74	244	3.244e-5	5e-7	1666.66666667	769.230769231	500	1.66666666667e-4	7.69230769231e-5	5e-5	13	0	0	0	239	2.3e-5
Lebanon	520	17	54	449	7.592e-5	2.48e-6	5666.66666667	2615.38461538	1700	8.26666666667e-4	3.81538461538e-4	2.48e-4	12	0	0	0	9022	0.001322
China	82543	3330	76946	2267	5.927e-5	2.39e-6	1110000	512307.692308	333000	7.96666666667e-4	3.67692307692e-4	2.39e-4	32	4	0	0	0	0
Iraq	878	56	259	563	2.284e-5	1.46e-6	18666.6666667	8615.38461538	5600	4.86666666667e-4	2.24615384615e-4	1.46e-4	58	2	0	0	0	0
Kazakhstan	531	5	36	490	2.905e-5	2.7e-7	1666.66666667	769.230769231	500	9e-5	4.15384615385e-5	2.7e-5	67	-1	0	0	316	1.7e-5
Kyrgyzstan	144	1	9	134	2.28e-5	1.6e-7	333.333333333	153.846153846	100	5.33333333333e-5	2.46153846154e-5	1.6e-5	14	0	0	0	9618	0.001474
Maldives	19	0	13	6	3.684e-5	0	95	38	23.75	1.842e-4	7.368e-5	4.605e-5	0	0	0	0	0	0
Oman	277	2	61	214	5.736e-5	4.1e-7	666.666666667	307.692307692	200	1.36666666667e-4	6.30769230769e-5	4.1e-5	25	1	0	0	0	0
Philippines	3094	144	57	2893	2.901e-5	1.35e-6	48000	22153.8461538	14400	4.5e-4	2.07692307692e-4	1.35e-4	76	8	0	0	5530	5e-5
Indonesia	2092	191	150	1751	7.82e-6	7.1e-7	63666.6666667	29384.6153846	19100	2.36666666667e-4	1.09230769231e-4	7.1e-5	106	10	0	0	7896	2.9e-5
Vietnam	240	0	90	150	2.51e-6	0	1200	480	300	1.255e-5	5.02e-6	3.1375e-6	3	0	0	0	75458	7.75e-4
Mongolia	14	0	2	12	4.42e-6	0	70	28	17.5	2.21e-5	8.84e-6	5.525e-6	0	0	0	0	0	0
Thailand	2067	20	674	1373	2.977e-5	2.9e-7	6666.66666667	3076.92307692	2000	9.66666666667e-5	4.46153846154e-5	2.9e-5	89	1	0	0	23669	3.39e-4
Syria	16	2	2	12	9.5e-7	1.2e-7	666.666666667	307.692307692	200	4e-5	1.84615384615e-5	1.2e-5	0	0	0	0	0	0
Taiwan	355	5	50	300	1.493e-5	2.1e-7	1666.66666667	769.230769231	500	7e-5	3.23076923077e-5	2.1e-5	7	0	0	0	36304	0.001524
Pakistan	2818	41	131	2646	1.328e-5	1.9e-7	13666.6666667	6307.69230769	4100	6.33333333333e-5	2.92307692308e-5	1.9e-5	132	1	0	0	30308	1.37e-4
Myanmar	21	1	0	20	3.9e-7	2e-8	333.333333333	153.846153846	100	6.66666666667e-6	3.07692307692e-6	2e-6	1	0	0	0	0	0
United Arab Emirates	1505	10	125	1370	1.5627e-4	1.04e-6	3333.33333333	1538.46153846	1000	3.46666666667e-4	1.6e-4	1.04e-4	241	1	0	0	220000	0.022244
India	3082	86	229	2767	2.28e-6	6e-8	28666.6666667	13230.7692308	8600	2e-5	9.23076923077e-6	6e-6	515	14	0	0	116608	8.4e-5
Uzbekistan	266	2	25	239	8.07e-6	6e-8	666.666666667	307.692307692	200	2e-5	9.23076923077e-6	6e-6	39	0	0	0	0	0
Malaysia	3483	57	915	2511	1.1015e-4	1.8e-6	19000	8769.23076923	5700	6e-4	2.76923076923e-4	1.8e-4	150	4	0	0	49570	0.001532
Sri Lanka	166	5	27	134	7.66e-6	2.3e-7	1666.66666667	769.230769231	500	7.66666666667e-5	3.53846153846e-5	2.3e-5	7	1	0	0	0	0
Japan	3139	77	514	2548	2.481e-5	6.1e-7	25666.6666667	11846.1538462	7700	2.03333333333e-4	9.38461538462e-5	6.1e-5	522	14	0	0	42882	3.39e-4
South Korea	10156	177	6325	3654	1.9669e-4	3.43e-6	59000	27230.7692308	17700	0.00114333333333	5.27692307692e-4	3.43e-4	94	3	0	0	455032	0.008875
