Name	Confirmed	Deaths	Recovered	Active	Confirmed_per_capita	Deaths_per_capita	IFR_0.30_expected	IFR_0.65_expected	IFR_1.0_expected	IFR_0.30_expected_per_capita	IFR_0.65_expected_per_capita	IFR_1.0_expected_per_capita	Tests	Tests_per_capita
Taiwan	388	6	109	273	1.632e-5	2.5e-7	2000	923.076923077	600	8.33333333333e-5	3.84615384615e-5	2.5e-5	46547	0.001954
Pakistan	5230	91	1028	4111	2.464e-5	4.3e-7	30333.3333333	14000	9100	1.43333333333e-4	6.61538461538e-5	4.3e-5	61801	2.8e-4
Myanmar	41	4	2	35	7.6e-7	7e-8	1333.33333333	615.384615385	400	2.33333333333e-5	1.07692307692e-5	7e-6	1406	2.6e-5
United Arab Emirates	4123	22	680	3421	4.281e-4	2.28e-6	7333.33333333	3384.61538462	2200	7.6e-4	3.50769230769e-4	2.28e-4	648195	0.065538
India	9205	331	1080	7794	6.81e-6	2.4e-7	110333.333333	50923.0769231	33100	8e-5	3.69230769231e-5	2.4e-5	189111	1.37e-4
Uzbekistan	865	4	66	795	2.625e-5	1.2e-7	1333.33333333	615.384615385	400	4e-5	1.84615384615e-5	1.2e-5	70000	0.002091
Malaysia	4683	76	2108	2499	1.481e-4	2.4e-6	25333.3333333	11692.3076923	7600	8e-4	3.69230769231e-4	2.4e-4	77491	0.002394
Sri Lanka	210	7	56	147	9.69e-6	3.2e-7	2333.33333333	1076.92307692	700	1.06666666667e-4	4.92307692308e-5	3.2e-5	4525	2.11e-4
Japan	6748	108	762	5878	5.333e-5	8.5e-7	36000	16615.3846154	10800	2.83333333333e-4	1.30769230769e-4	8.5e-5	68771	5.44e-4
South Korea	10512	214	7368	2930	2.0358e-4	4.14e-6	71333.3333333	32923.0769231	21400	0.00138	6.36923076923e-4	4.14e-4	514621	0.010038
