Date	Cases	Cases_per_capitaTotal_Cases	Total_Cases_per_capita	Deaths	Deaths_per_capita	Total_Deaths	Total_Deaths_per_capita
2020-02-01	4.011	2.7e-07	4.011	2.7e-07	0.0	0.0	0.0	0.0
2020-02-02	8.022	5.3e-07	12.032	8e-07	0.0	0.0	0.0	0.0
2020-02-03	16.043	1.07e-06	28.076	1.87e-06	0.0	0.0	0.0	0.0
2020-02-04	32.086	2.14e-06	60.162	4.01e-06	0.0	0.0	0.0	0.0
2020-02-05	55.75	3.71e-06	115.912	7.72e-06	0.0	0.0	0.0	0.0
2020-02-06	111.5	7.43e-06	227.413	1.515e-05	0.0	0.0	0.0	0.0
2020-02-07	167.251	1.114e-05	394.663	2.63e-05	0.0	0.0	0.0	0.0
2020-02-08	334.501	2.229e-05	729.164	4.858e-05	0.0	0.0	0.0	0.0
2020-02-09	557.502	3.715e-05	1286.666	8.573e-05	0.0	0.0	0.0	0.0
2020-02-10	836.253	5.572e-05	2122.919	0.00014145	0.0	0.0	0.0	0.0
2020-02-11	1115.004	7.429e-05	3237.923	0.00021574	0.024	0.0	0.024	0.0
2020-02-12	1393.755	9.287e-05	4631.678	0.00030861	0.048	0.0	0.072	0.0
2020-02-13	1672.506	0.00011144	6304.183	0.00042005	0.096	1e-08	0.168	1e-08
2020-02-14	1951.257	0.00013001	8255.44	0.00055006	0.193	1e-08	0.361	2e-08
2020-02-15	2341.508	0.00015602	10596.948	0.00070608	0.335	2e-08	0.695	5e-08
2020-02-16	2787.509	0.00018573	13384.457	0.00089181	0.669	4e-08	1.364	9e-08
2020-02-17	3345.011	0.00022288	16729.469	0.00111469	1.004	7e-08	2.368	1.6e-07
2020-02-18	4014.014	0.00026746	20743.482	0.00138215	2.007	1.3e-07	4.375	2.9e-07
2020-02-19	5184.768	0.00034546	25928.25	0.00172761	3.345	2.2e-07	7.72	5.1e-07
2020-02-20	7303.275	0.00048662	33231.525	0.00221423	5.018	3.3e-07	12.738	8.5e-07
2020-02-21	10536.786	0.00070207	43768.311	0.0029163	6.69	4.5e-07	19.428	1.29e-06
2020-02-22	12997.228	0.00086601	56765.538	0.00378231	8.363	5.6e-07	27.79	1.85e-06
2020-02-23	16271.622	0.00108419	73037.16	0.0048665	10.035	6.7e-07	37.825	2.52e-06
2020-02-24	19813.617	0.00132019	92850.778	0.00618669	11.708	7.8e-07	49.533	3.3e-06
2020-02-25	24076.649	0.00160424	116927.426	0.00779093	14.049	9.4e-07	63.582	4.24e-06
2020-02-26	28978.949	0.00193088	145906.375	0.00972181	16.725	1.11e-06	80.307	5.35e-06
2020-02-27	35468.271	0.00236327	181374.646	0.01208507	20.07	1.34e-06	100.377	6.69e-06
2020-02-28	43804.782	0.00291873	225179.428	0.01500381	24.084	1.6e-06	124.461	8.29e-06
2020-02-29	53884.417	0.00359034	279063.844	0.01859415	31.109	2.07e-06	155.57	1.037e-05
2020-03-01	64882.071	0.00432312	343945.915	0.02291727	43.82	2.92e-06	199.389	1.329e-05
2020-03-02	77790.098	0.00518319	421736.013	0.02810046	63.221	4.21e-06	262.61	1.75e-05
2020-03-03	91367.127	0.00608783	513103.141	0.03418829	77.983	5.2e-06	340.593	2.269e-05
2020-03-04	106230.128	0.00707816	619333.269	0.04126645	97.63	6.51e-06	438.223	2.92e-05
2020-03-05	122821.384	0.00818364	742154.653	0.0494501	118.882	7.92e-06	557.105	3.712e-05
2020-03-06	141698.399	0.00944143	883853.052	0.05889152	144.46	9.63e-06	701.565	4.675e-05
2020-03-07	159965.878	0.0106586	1043818.929	0.06955012	173.874	1.159e-05	875.438	5.833e-05
2020-03-08	175226.563	0.01167542	1219045.492	0.08122555	212.81	1.418e-05	1088.248	7.251e-05
2020-03-09	189152.96	0.01260335	1408198.452	0.09382889	262.829	1.751e-05	1351.077	9.002e-05
2020-03-10	205365.115	0.01368357	1613563.568	0.10751246	323.306	2.154e-05	1674.383	0.00011156
2020-03-11	226390.37	0.01508449	1839953.938	0.12259695	389.292	2.594e-05	2063.675	0.0001375
2020-03-12	251574.589	0.01676253	2091528.527	0.13935948	466.741	3.11e-05	2530.416	0.0001686
2020-03-13	277528.161	0.01849183	2369056.688	0.1578513	548.203	3.653e-05	3078.619	0.00020513
2020-03-14	289900.986	0.01931623	2658957.674	0.17716754	637.381	4.247e-05	3716.0	0.0002476
2020-03-15	301051.024	0.02005916	2960008.698	0.1972267	736.928	4.91e-05	4452.928	0.0002967
2020-03-16	306626.043	0.02043063	3266634.741	0.21765733	850.19	5.665e-05	5303.118	0.00035335
2020-03-17	312201.062	0.0208021	3578835.803	0.23845943	959.795	6.395e-05	6262.914	0.0004173
2020-03-18	312201.062	0.0208021	3891036.865	0.25926152	1051.359	7.005e-05	7314.273	0.00048735
2020-03-19	309413.552	0.02061636	4200450.418	0.27987789	1134.918	7.562e-05	8449.191	0.00056297
2020-03-20	306626.043	0.02043063	4507076.461	0.30030852	1232.191	8.21e-05	9681.381	0.00064507
2020-03-21	303838.534	0.0202449	4810914.994	0.32055341	1358.342	9.051e-05	11039.724	0.00073558
2020-03-22	298263.515	0.01987343	5109178.509	0.34042684	1509.448	0.00010058	12549.171	0.00083616
2020-03-23	292688.496	0.01950197	5401867.004	0.35992881	1665.169	0.00011095	14214.34	0.00094711
2020-03-24	287113.477	0.0191305	5688980.481	0.37905931	1739.406	0.0001159	15953.746	0.00106301
2020-03-25	278750.948	0.0185733	5967731.429	0.39763261	1806.306	0.00012035	17760.052	0.00118336
2020-03-26	270388.42	0.0180161	6238119.849	0.41564871	1839.756	0.00012258	19599.808	0.00130594
2020-03-27	262025.891	0.0174589	6500145.74	0.43310761	1873.206	0.00012481	21473.015	0.00143076
2020-03-28	256450.872	0.01708744	6756596.613	0.45019505	1873.206	0.00012481	23346.221	0.00155557
2020-03-29	250875.853	0.01671597	7007472.466	0.46691102	1856.481	0.0001237	25202.703	0.00167927
2020-03-30	245300.834	0.0163445	7252773.301	0.48325552	1839.756	0.00012258	27042.459	0.00180185
